;;;PP-N (PADRÃO NORMAL);Residência multifamiliar - prédio popular - padrão normal: Pilotis e 4 pavimentos-tipo. Pilotis: Escada, elevador, 32 vagas de garagem cobertas, cômodo de lixo, depósito, hall de entrada, salão de festas, copa, 3 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda;1398,58
;;R-8;R8-B (PADRÃO BAIXO);Residência multifamiliar padrão baixo: Pavimento térreo e 7 pavimentos-tipo Pavimento térreo: Hall de entrada, elevador, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque. Na área externa estão localizados o cômodo de lixo e 32 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque.;1118
;;;R8-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda.;1246,44
;;;R8-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 48 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1490,67
;;R-16;R16-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha e área de serviço com banheiro e varanda.;1207,59
;;;R16-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 96 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1579,15
;;PIS (PROJETO INTERESSE SOCIAL);PIS;Residência multifamiliar - Projeto de interesse social: Térreo e 4 pavimentos/tipo. Pavimento térreo: Hall, escada, 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo da guarita, com banheiro e central de medição. Pavimento-tipo: Hall, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;830,98
;;RPQ1 (RESIDÊNCIA POPULAR);RPQ1;Residência unifamiliar popular: 1 pavimento, 1 dormitório, sala, banheiro e cozinha.;1276,03
;COMERCIAL;CAL-8 (COMERCIAL ANDARES-LIVRES);CAL8-N (PADRÃO NORMAL);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1431,61
;;;CAL8-A (PADRÃO ALTO);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1519,52
;;CSL-8 (COMERCIAL COM LOJAS E SALAS);CSL8-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1246,94
;;;CSL8-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1344,32
;;CSL-16 (COMERCIAL COM LOJAS E SALAS);CSL16-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1668,94
;;;CSL16-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1797,06
;;GL (GALPÃO INDUSTRIAL);GL;Galpão industrial: Área composta de um galpão com área administrativa, 2 banheiros, um vestiário e um depósito.;709,32
PARAÍBA;RESIDENCIAL;R-1 (RESIDÊNCIA UNIFAMILIAR);R1-B (PADRÃO BAIXO);Residência unifamiliar padrão baixo: 1 pavimento, com 2 dormitórios, sala, banheiro, cozinha e área para tanque;1095,03
;;;R1-N (PADRÃO NORMAL);Residência unifamiliar padrão normal: 1 pavimento, 3 dormitórios, sendo um suíte com banheiro, banheiro social, sala, circulação, cozinha, área de serviço com banheiro e varanda (abrigo para automóvel).;1325,54
;;;R1-A (PADRÃO ALTO);Residência unifamiliar padrão alto: 1 pavimento, 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda (abrigo para automóvel).;1597,75
;;PP (PRÉDIO POPULAR);PP-B (PADRÃO BAIXO);Residência multifamiliar - Prédio popular - padrão baixo: térreo e 3 pavimentos-tipo. Pavimento térreo: Hall de entrada, escada e 4 apartamentos por andar com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo de lixo, guarita, central de gás, depósito com banheiro e 16 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;978,98
;;;PP-N (PADRÃO NORMAL);Residência multifamiliar - prédio popular - padrão normal: Pilotis e 4 pavimentos-tipo. Pilotis: Escada, elevador, 32 vagas de garagem cobertas, cômodo de lixo, depósito, hall de entrada, salão de festas, copa, 3 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda;1220,64
;;R-8;R8-B (PADRÃO BAIXO);Residência multifamiliar padrão baixo: Pavimento térreo e 7 pavimentos-tipo Pavimento térreo: Hall de entrada, elevador, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque. Na área externa estão localizados o cômodo de lixo e 32 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque.;930,69
;;;R8-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda.;1069,66
;;;R8-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 48 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1288,01
;;R-16;R16-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha e área de serviço com banheiro e varanda.;1035,14
;;;R16-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 96 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1362,04
;;PIS (PROJETO INTERESSE SOCIAL);PIS;Residência multifamiliar - Projeto de interesse social: Térreo e 4 pavimentos/tipo. Pavimento térreo: Hall, escada, 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo da guarita, com banheiro e central de medição. Pavimento-tipo: Hall, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;718,68
;;RPQ1 (RESIDÊNCIA POPULAR);RPQ1;Residência unifamiliar popular: 1 pavimento, 1 dormitório, sala, banheiro e cozinha.;1156,4
;COMERCIAL;CAL-8 (COMERCIAL ANDARES-LIVRES);CAL8-N (PADRÃO NORMAL);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1229,46
;;;CAL8-A (PADRÃO ALTO);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1310,02
;;CSL-8 (COMERCIAL COM LOJAS E SALAS);CSL8-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1069,1
;;;CSL8-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1162,81
;;CSL-16 (COMERCIAL COM LOJAS E SALAS);CSL16-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1420,64
;;;CSL16-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1545,67
;;GL (GALPÃO INDUSTRIAL);GL;Galpão industrial: Área composta de um galpão com área administrativa, 2 banheiros, um vestiário e um depósito.;620,6
PARANÁ;RESIDENCIAL;R-1 (RESIDÊNCIA UNIFAMILIAR);R1-B (PADRÃO BAIXO);Residência unifamiliar padrão baixo: 1 pavimento, com 2 dormitórios, sala, banheiro, cozinha e área para tanque;1459,52
;;;R1-N (PADRÃO NORMAL);Residência unifamiliar padrão normal: 1 pavimento, 3 dormitórios, sendo um suíte com banheiro, banheiro social, sala, circulação, cozinha, área de serviço com banheiro e varanda (abrigo para automóvel).;1815,82
;;;R1-A (PADRÃO ALTO);Residência unifamiliar padrão alto: 1 pavimento, 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda (abrigo para automóvel).;2167,4
;;PP (PRÉDIO POPULAR);PP-B (PADRÃO BAIXO);Residência multifamiliar - Prédio popular - padrão baixo: térreo e 3 pavimentos-tipo. Pavimento térreo: Hall de entrada, escada e 4 apartamentos por andar com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo de lixo, guarita, central de gás, depósito com banheiro e 16 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;1310,54
;;;PP-N (PADRÃO NORMAL);Residência multifamiliar - prédio popular - padrão normal: Pilotis e 4 pavimentos-tipo. Pilotis: Escada, elevador, 32 vagas de garagem cobertas, cômodo de lixo, depósito, hall de entrada, salão de festas, copa, 3 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda;1705,76
;;R-8;R8-B (PADRÃO BAIXO);Residência multifamiliar padrão baixo: Pavimento térreo e 7 pavimentos-tipo Pavimento térreo: Hall de entrada, elevador, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque. Na área externa estão localizados o cômodo de lixo e 32 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque.;1241,76
;;;R8-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda.;1466,71
;;;R8-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 48 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1747,01
;;R-16;R16-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha e área de serviço com banheiro e varanda.;1419,11
;;;R16-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 96 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1811,86
;;PIS (PROJETO INTERESSE SOCIAL);PIS;Residência multifamiliar - Projeto de interesse social: Térreo e 4 pavimentos/tipo. Pavimento térreo: Hall, escada, 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo da guarita, com banheiro e central de medição. Pavimento-tipo: Hall, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;1012,14
;;RPQ1 (RESIDÊNCIA POPULAR);RPQ1;Residência unifamiliar popular: 1 pavimento, 1 dormitório, sala, banheiro e cozinha.;1564,43
;COMERCIAL;CAL-8 (COMERCIAL ANDARES-LIVRES);CAL8-N (PADRÃO NORMAL);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1678,19
;;;CAL8-A (PADRÃO ALTO);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1804,74
;;CSL-8 (COMERCIAL COM LOJAS E SALAS);CSL8-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1446,64
;;;CSL8-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1600,02
;;CSL-16 (COMERCIAL COM LOJAS E SALAS);CSL16-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1928,22
;;;CSL16-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;2129,54
;;GL (GALPÃO INDUSTRIAL);GL;Galpão industrial: Área composta de um galpão com área administrativa, 2 banheiros, um vestiário e um depósito.;795,05
PERNAMBUCO;RESIDENCIAL;R-1 (RESIDÊNCIA UNIFAMILIAR);R1-B (PADRÃO BAIXO);Residência unifamiliar padrão baixo: 1 pavimento, com 2 dormitórios, sala, banheiro, cozinha e área para tanque;1449,18
;;;R1-N (PADRÃO NORMAL);Residência unifamiliar padrão normal: 1 pavimento, 3 dormitórios, sendo um suíte com banheiro, banheiro social, sala, circulação, cozinha, área de serviço com banheiro e varanda (abrigo para automóvel).;1775,7
;;;R1-A (PADRÃO ALTO);Residência unifamiliar padrão alto: 1 pavimento, 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda (abrigo para automóvel).;2234,47
;;PP (PRÉDIO POPULAR);PP-B (PADRÃO BAIXO);Residência multifamiliar - Prédio popular - padrão baixo: térreo e 3 pavimentos-tipo. Pavimento térreo: Hall de entrada, escada e 4 apartamentos por andar com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo de lixo, guarita, central de gás, depósito com banheiro e 16 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;1284,93
;;;PP-N (PADRÃO NORMAL);Residência multifamiliar - prédio popular - padrão normal: Pilotis e 4 pavimentos-tipo. Pilotis: Escada, elevador, 32 vagas de garagem cobertas, cômodo de lixo, depósito, hall de entrada, salão de festas, copa, 3 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda;1661,32
;;R-8;R8-B (PADRÃO BAIXO);Residência multifamiliar padrão baixo: Pavimento térreo e 7 pavimentos-tipo Pavimento térreo: Hall de entrada, elevador, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque. Na área externa estão localizados o cômodo de lixo e 32 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque.;1212,14
;;;R8-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda.;1399,97
;;;R8-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 48 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1782,05
;;R-16;R16-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha e área de serviço com banheiro e varanda.;1368,19
;;;R16-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 96 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1724,96
;;PIS (PROJETO INTERESSE SOCIAL);PIS;Residência multifamiliar - Projeto de interesse social: Térreo e 4 pavimentos/tipo. Pavimento térreo: Hall, escada, 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo da guarita, com banheiro e central de medição. Pavimento-tipo: Hall, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;938,46
;;RPQ1 (RESIDÊNCIA POPULAR);RPQ1;Residência unifamiliar popular: 1 pavimento, 1 dormitório, sala, banheiro e cozinha.;1365,3
;COMERCIAL;CAL-8 (COMERCIAL ANDARES-LIVRES);CAL8-N (PADRÃO NORMAL);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1551,09
;;;CAL8-A (PADRÃO ALTO);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1688,46
;;CSL-8 (COMERCIAL COM LOJAS E SALAS);CSL8-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1338,56
;;;CSL8-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1513,28
